humidity_pct,wind_kmh,temp_c,rain_risk_pct,recommended_action
46,7,32,4,normal unloading
60,16,39,87,stop unloading and alert operators
41,26,28,72,cover open yard
42,33,40,1,normal unloading
54,21,24,43,prepare covers
92,9,39,57,prepare covers
83,5,23,70,cover open yard
44,25,37,73,cover open yard
46,14,32,69,cover open yard
49,27,34,1,normal unloading
69,19,25,15,normal unloading
61,17,22,76,cover open yard
55,27,24,99,stop unloading and alert operators
95,23,25,51,prepare covers
90,2,24,22,monitor tarpaulin
47,29,38,94,stop unloading and alert operators
88,3,37,90,stop unloading and alert operators
72,31,31,35,monitor tarpaulin
72,2,24,77,cover open yard
54,14,31,69,cover open yard
54,34,29,24,monitor tarpaulin
83,7,20,52,prepare covers
63,30,27,41,prepare covers
94,7,35,39,monitor tarpaulin
61,18,32,73,cover open yard
53,24,23,3,normal unloading
50,7,29,6,normal unloading
91,7,24,69,cover open yard
55,14,22,73,cover open yard
61,25,36,81,stop unloading and alert operators
77,32,38,74,cover open yard
40,16,30,97,stop unloading and alert operators
95,31,23,63,cover open yard
71,7,35,89,stop unloading and alert operators
41,14,21,44,prepare covers
66,34,34,7,normal unloading
76,21,22,16,normal unloading
56,26,20,42,prepare covers
45,27,28,69,cover open yard
91,16,40,80,stop unloading and alert operators
75,22,26,30,monitor tarpaulin
68,26,37,33,monitor tarpaulin
47,31,32,58,prepare covers
69,29,21,1,normal unloading
64,19,27,39,monitor tarpaulin
60,31,40,85,stop unloading and alert operators
93,16,22,81,stop unloading and alert operators
88,32,27,5,normal unloading
54,16,25,33,monitor tarpaulin
77,28,34,42,prepare covers
88,33,28,43,prepare covers
47,2,29,69,cover open yard
57,4,38,38,monitor tarpaulin
84,30,26,14,normal unloading
74,7,31,49,prepare covers
41,23,29,20,monitor tarpaulin
70,5,34,76,cover open yard
89,25,38,91,stop unloading and alert operators
59,32,33,15,normal unloading
46,8,21,61,cover open yard
76,32,32,39,monitor tarpaulin
68,25,29,86,stop unloading and alert operators
87,24,33,43,prepare covers
69,11,36,72,cover open yard
90,31,24,21,monitor tarpaulin
64,15,29,64,cover open yard
61,19,20,97,stop unloading and alert operators
53,2,39,64,cover open yard
56,26,36,44,prepare covers
87,28,20,55,prepare covers
64,13,40,91,stop unloading and alert operators
95,28,22,27,monitor tarpaulin
73,10,33,100,stop unloading and alert operators
75,32,21,79,cover open yard
89,30,34,58,prepare covers
68,25,34,5,normal unloading
88,15,38,72,cover open yard
92,28,24,48,prepare covers
54,33,34,75,cover open yard
51,30,22,85,stop unloading and alert operators
90,7,21,56,prepare covers
88,17,31,15,normal unloading
48,28,25,23,monitor tarpaulin
82,4,33,69,cover open yard
81,12,29,25,monitor tarpaulin
50,16,26,87,stop unloading and alert operators
89,17,21,100,stop unloading and alert operators
49,15,39,75,cover open yard
54,18,28,48,prepare covers
41,27,20,48,prepare covers
76,18,27,87,stop unloading and alert operators
40,27,39,44,prepare covers
81,10,26,43,prepare covers
68,27,30,99,stop unloading and alert operators
48,21,22,17,normal unloading
72,23,27,61,cover open yard
85,5,21,100,stop unloading and alert operators
64,18,28,67,cover open yard
92,23,29,68,cover open yard
70,23,27,13,normal unloading
47,35,20,32,monitor tarpaulin
50,25,31,39,monitor tarpaulin
49,35,20,41,prepare covers
55,30,33,97,stop unloading and alert operators
59,10,31,42,prepare covers
91,3,35,71,cover open yard
95,29,37,67,cover open yard
80,30,37,50,prepare covers
41,13,21,29,monitor tarpaulin
86,10,25,15,normal unloading
55,6,35,4,normal unloading
45,22,37,51,prepare covers
66,15,38,99,stop unloading and alert operators
76,10,37,60,cover open yard
76,35,35,20,monitor tarpaulin
73,33,26,89,stop unloading and alert operators
44,18,25,39,monitor tarpaulin
76,25,33,22,monitor tarpaulin
76,9,35,85,stop unloading and alert operators
76,27,29,38,monitor tarpaulin
47,29,20,30,monitor tarpaulin
52,13,37,71,cover open yard
72,2,35,0,normal unloading
41,22,22,89,stop unloading and alert operators
42,13,36,62,cover open yard
59,23,22,19,normal unloading
41,11,25,93,stop unloading and alert operators
85,2,22,92,stop unloading and alert operators
71,25,29,46,prepare covers
57,6,32,35,monitor tarpaulin
73,33,39,17,normal unloading
82,6,21,34,monitor tarpaulin
65,28,24,59,prepare covers
60,3,23,45,prepare covers
50,27,38,57,prepare covers
56,19,25,6,normal unloading
54,27,21,61,cover open yard
74,23,29,94,stop unloading and alert operators
74,14,26,1,normal unloading
76,25,36,63,cover open yard
49,17,37,27,monitor tarpaulin
65,2,33,6,normal unloading
90,7,28,42,prepare covers
68,11,27,17,normal unloading
65,33,22,34,monitor tarpaulin
87,23,36,90,stop unloading and alert operators
46,31,20,12,normal unloading
63,4,23,72,cover open yard
67,33,39,61,cover open yard
82,10,20,79,cover open yard
48,24,22,73,cover open yard
48,4,23,71,cover open yard
49,24,24,30,monitor tarpaulin
54,11,38,57,prepare covers
93,2,28,73,cover open yard
81,14,35,74,cover open yard
61,34,25,75,cover open yard
46,23,37,80,stop unloading and alert operators
63,22,23,9,normal unloading
67,15,39,82,stop unloading and alert operators
68,7,29,76,cover open yard
50,3,34,42,prepare covers
93,31,29,89,stop unloading and alert operators
94,9,29,23,monitor tarpaulin
59,31,27,74,cover open yard
66,12,32,16,normal unloading
62,7,36,69,cover open yard
55,6,25,38,monitor tarpaulin
81,32,34,30,monitor tarpaulin
88,29,34,61,cover open yard
50,18,29,24,monitor tarpaulin
80,21,26,80,stop unloading and alert operators
61,21,39,59,prepare covers
73,33,25,77,cover open yard
95,26,31,60,cover open yard
47,23,32,96,stop unloading and alert operators
85,21,27,66,cover open yard
95,4,25,78,cover open yard
76,5,27,34,monitor tarpaulin
74,3,40,37,monitor tarpaulin
48,20,35,74,cover open yard
95,28,21,80,stop unloading and alert operators
41,5,38,36,monitor tarpaulin
40,6,33,89,stop unloading and alert operators
62,32,27,61,cover open yard
66,10,29,21,monitor tarpaulin
65,26,24,16,normal unloading
63,18,39,19,normal unloading
42,16,33,100,stop unloading and alert operators
78,16,21,76,cover open yard
88,7,28,80,stop unloading and alert operators
43,8,30,18,normal unloading
69,17,23,90,stop unloading and alert operators
47,31,25,23,monitor tarpaulin
65,21,22,33,monitor tarpaulin
71,23,33,73,cover open yard
90,2,20,81,stop unloading and alert operators
44,35,28,16,normal unloading
79,16,26,42,prepare covers
79,35,28,57,prepare covers
91,21,25,20,monitor tarpaulin
76,17,40,97,stop unloading and alert operators
60,28,33,88,stop unloading and alert operators
70,32,22,45,prepare covers
55,3,25,21,monitor tarpaulin
67,12,29,59,prepare covers
86,17,32,41,prepare covers
40,4,26,18,normal unloading
78,3,38,4,normal unloading
85,5,33,38,monitor tarpaulin
93,31,33,8,normal unloading
95,21,29,18,normal unloading
68,34,35,31,monitor tarpaulin
93,22,30,33,monitor tarpaulin
82,5,29,22,monitor tarpaulin
81,17,23,51,prepare covers
79,33,39,18,normal unloading
86,5,33,56,prepare covers
63,19,38,28,monitor tarpaulin
79,14,29,29,monitor tarpaulin
83,27,38,2,normal unloading
57,22,26,94,stop unloading and alert operators
89,13,31,22,monitor tarpaulin
72,32,37,88,stop unloading and alert operators
54,23,34,25,monitor tarpaulin
55,34,23,28,monitor tarpaulin
55,3,35,29,monitor tarpaulin
57,23,27,80,stop unloading and alert operators
93,15,21,23,monitor tarpaulin
54,29,29,12,normal unloading
94,13,24,37,monitor tarpaulin
88,32,28,2,normal unloading
80,25,26,91,stop unloading and alert operators
92,31,25,7,normal unloading
55,16,31,5,normal unloading
60,6,32,6,normal unloading
48,17,24,41,prepare covers
46,3,35,90,stop unloading and alert operators
45,25,31,41,prepare covers
74,33,21,75,cover open yard
57,5,28,19,normal unloading
49,21,30,50,prepare covers
59,6,22,75,cover open yard
79,12,31,47,prepare covers
94,7,24,41,prepare covers
54,34,21,62,cover open yard
89,35,22,75,cover open yard
45,17,31,2,normal unloading
62,16,29,78,cover open yard
56,6,39,91,stop unloading and alert operators
95,32,23,42,prepare covers
84,33,30,45,prepare covers
71,9,32,55,prepare covers
91,16,25,65,cover open yard
80,10,28,52,prepare covers
55,3,33,15,normal unloading
87,28,24,9,normal unloading
82,25,33,30,monitor tarpaulin
60,10,20,99,stop unloading and alert operators
40,31,33,9,normal unloading
60,4,29,19,normal unloading
43,22,39,71,cover open yard
82,26,36,45,prepare covers
82,28,39,57,prepare covers
69,6,29,24,monitor tarpaulin
83,15,33,3,normal unloading
72,4,38,4,normal unloading
46,4,22,36,monitor tarpaulin
88,28,23,6,normal unloading
86,15,39,19,normal unloading
71,34,36,64,cover open yard
75,8,37,76,cover open yard
53,4,28,50,prepare covers
82,9,32,31,monitor tarpaulin
75,35,23,52,prepare covers
72,32,37,93,stop unloading and alert operators
62,7,36,87,stop unloading and alert operators
62,28,39,5,normal unloading
62,4,38,48,prepare covers
61,27,37,68,cover open yard
88,12,32,61,cover open yard
51,35,21,1,normal unloading
70,11,35,20,monitor tarpaulin
92,2,40,70,cover open yard
47,20,34,19,normal unloading
80,14,34,26,monitor tarpaulin
62,28,29,2,normal unloading
69,35,27,93,stop unloading and alert operators
86,3,37,28,monitor tarpaulin
43,27,39,56,prepare covers
73,25,23,82,stop unloading and alert operators
56,24,29,77,cover open yard
75,15,33,59,prepare covers
45,18,32,61,cover open yard
56,4,33,48,prepare covers
73,34,33,57,prepare covers
63,6,37,43,prepare covers
88,33,23,10,normal unloading
67,21,31,55,prepare covers
42,24,39,46,prepare covers
92,27,26,38,monitor tarpaulin
55,7,36,6,normal unloading
80,30,26,75,cover open yard
49,3,21,17,normal unloading
62,35,31,54,prepare covers
61,15,27,98,stop unloading and alert operators
70,32,35,30,monitor tarpaulin
41,14,23,48,prepare covers
71,32,23,75,cover open yard
90,12,33,13,normal unloading
63,20,37,61,cover open yard
83,11,20,13,normal unloading
49,18,21,17,normal unloading
63,20,30,41,prepare covers
41,5,30,37,monitor tarpaulin
77,4,36,95,stop unloading and alert operators
86,4,38,75,cover open yard
75,15,38,63,cover open yard
65,31,27,66,cover open yard
72,32,24,39,monitor tarpaulin
64,8,32,27,monitor tarpaulin
40,14,29,31,monitor tarpaulin
73,16,21,3,normal unloading
41,7,29,28,monitor tarpaulin
60,12,39,39,monitor tarpaulin
79,16,20,62,cover open yard
84,19,23,56,prepare covers
76,28,30,34,monitor tarpaulin
66,26,24,65,cover open yard
79,33,26,45,prepare covers
46,35,39,48,prepare covers
50,11,30,19,normal unloading
68,22,40,51,prepare covers
43,2,25,16,normal unloading
55,4,24,28,monitor tarpaulin
58,4,31,48,prepare covers
87,31,34,13,normal unloading
51,25,22,84,stop unloading and alert operators
63,35,38,94,stop unloading and alert operators
42,18,23,66,cover open yard
94,12,36,1,normal unloading
61,6,33,51,prepare covers
67,4,37,14,normal unloading
94,13,26,74,cover open yard
48,33,36,70,cover open yard
58,19,35,81,stop unloading and alert operators
79,4,38,71,cover open yard
64,14,33,10,normal unloading
60,10,35,50,prepare covers
79,22,37,36,monitor tarpaulin
59,21,24,1,normal unloading
49,12,28,88,stop unloading and alert operators
75,11,28,68,cover open yard
74,27,26,92,stop unloading and alert operators
44,17,34,30,monitor tarpaulin
69,6,29,46,prepare covers
42,16,22,14,normal unloading
74,4,24,48,prepare covers
83,26,40,75,cover open yard
91,9,28,100,stop unloading and alert operators
47,17,38,52,prepare covers
40,26,22,3,normal unloading
56,31,22,64,cover open yard
76,9,23,74,cover open yard
91,10,30,48,prepare covers
82,11,29,92,stop unloading and alert operators
71,28,37,70,cover open yard
82,15,29,8,normal unloading
42,16,28,10,normal unloading
57,7,26,96,stop unloading and alert operators
44,35,23,14,normal unloading
94,8,29,1,normal unloading
61,7,27,20,monitor tarpaulin
60,9,34,75,cover open yard
82,2,29,39,monitor tarpaulin
68,4,36,46,prepare covers
66,2,38,95,stop unloading and alert operators
57,5,32,58,prepare covers
46,20,36,58,prepare covers
73,15,22,2,normal unloading
52,8,28,45,prepare covers
88,26,28,40,prepare covers
70,10,24,58,prepare covers
60,32,39,34,monitor tarpaulin
90,5,34,92,stop unloading and alert operators
57,3,27,27,monitor tarpaulin
94,30,28,33,monitor tarpaulin
79,35,34,0,normal unloading
78,16,27,77,cover open yard
46,16,32,95,stop unloading and alert operators
79,20,22,23,monitor tarpaulin
92,27,29,9,normal unloading
40,26,20,28,monitor tarpaulin
50,29,34,44,prepare covers
54,6,40,71,cover open yard
42,24,35,50,prepare covers
55,7,21,10,normal unloading
41,27,40,42,prepare covers
58,28,23,21,monitor tarpaulin
60,16,32,4,normal unloading
64,20,20,7,normal unloading
57,30,29,66,cover open yard
65,31,39,38,monitor tarpaulin
75,26,40,81,stop unloading and alert operators
77,35,38,34,monitor tarpaulin
72,18,36,8,normal unloading
69,2,40,31,monitor tarpaulin
65,8,20,6,normal unloading
69,31,20,96,stop unloading and alert operators
44,30,35,97,stop unloading and alert operators
95,16,40,61,cover open yard
60,21,39,25,monitor tarpaulin
91,14,21,56,prepare covers
73,8,23,9,normal unloading
68,8,38,90,stop unloading and alert operators
88,29,21,4,normal unloading
57,3,25,11,normal unloading
57,20,29,11,normal unloading
91,24,30,75,cover open yard
67,30,28,29,monitor tarpaulin
54,16,36,38,monitor tarpaulin
82,28,30,47,prepare covers
50,16,38,13,normal unloading
70,3,26,93,stop unloading and alert operators
54,25,27,0,normal unloading
88,5,29,79,cover open yard
84,13,32,80,stop unloading and alert operators
65,24,26,92,stop unloading and alert operators
64,9,39,61,cover open yard
81,31,27,13,normal unloading
69,15,38,38,monitor tarpaulin
88,29,24,34,monitor tarpaulin
72,33,24,25,monitor tarpaulin
90,24,36,48,prepare covers
94,23,27,79,cover open yard
49,32,32,70,cover open yard
69,7,28,89,stop unloading and alert operators
45,17,28,73,cover open yard
52,9,35,77,cover open yard
64,30,21,55,prepare covers
40,25,31,71,cover open yard
81,8,35,29,monitor tarpaulin
92,22,34,77,cover open yard
48,9,23,49,prepare covers
48,23,20,50,prepare covers
84,14,31,96,stop unloading and alert operators
56,27,29,51,prepare covers
53,30,20,13,normal unloading
58,22,31,62,cover open yard
40,16,39,91,stop unloading and alert operators
55,18,24,60,cover open yard
84,8,37,50,prepare covers
65,11,31,41,prepare covers
48,5,30,3,normal unloading
79,13,32,6,normal unloading
40,5,22,100,stop unloading and alert operators
90,9,21,10,normal unloading
92,22,33,9,normal unloading
66,6,38,58,prepare covers
52,18,28,98,stop unloading and alert operators
87,34,22,17,normal unloading
45,16,20,6,normal unloading
83,34,24,83,stop unloading and alert operators
88,14,36,38,monitor tarpaulin
82,26,38,79,cover open yard
43,27,35,16,normal unloading
52,15,22,7,normal unloading
56,18,36,15,normal unloading
71,31,40,31,monitor tarpaulin
80,28,31,40,prepare covers
86,28,22,77,cover open yard
48,10,22,98,stop unloading and alert operators
73,10,24,2,normal unloading
66,15,22,67,cover open yard
86,27,29,15,normal unloading
70,26,22,81,stop unloading and alert operators
80,16,20,19,normal unloading
52,28,28,97,stop unloading and alert operators
47,29,39,30,monitor tarpaulin
67,34,26,40,prepare covers
80,6,33,59,prepare covers
67,19,20,31,monitor tarpaulin
49,16,38,85,stop unloading and alert operators
44,16,25,43,prepare covers
48,11,40,51,prepare covers
91,31,23,22,monitor tarpaulin
64,17,34,74,cover open yard
56,22,25,23,monitor tarpaulin
60,13,39,53,prepare covers
88,18,28,38,monitor tarpaulin
83,35,28,97,stop unloading and alert operators
55,29,37,55,prepare covers
72,9,23,9,normal unloading
59,16,27,5,normal unloading
67,18,20,77,cover open yard
85,35,20,41,prepare covers
75,33,35,10,normal unloading
93,23,30,89,stop unloading and alert operators
62,5,40,49,prepare covers
84,12,35,67,cover open yard
70,5,25,45,prepare covers
76,8,24,2,normal unloading
85,19,32,30,monitor tarpaulin
69,12,23,52,prepare covers
51,27,32,92,stop unloading and alert operators
41,15,24,24,monitor tarpaulin
60,34,29,9,normal unloading
74,2,25,79,cover open yard
60,24,39,75,cover open yard
76,33,34,98,stop unloading and alert operators
54,31,38,25,monitor tarpaulin
78,24,35,74,cover open yard
60,24,22,72,cover open yard
81,11,28,92,stop unloading and alert operators
68,19,22,9,normal unloading
44,32,26,50,prepare covers
69,2,26,90,stop unloading and alert operators
73,29,24,45,prepare covers
65,31,33,13,normal unloading
46,12,31,71,cover open yard
58,12,26,26,monitor tarpaulin
41,2,37,5,normal unloading
63,27,27,4,normal unloading
87,34,24,73,cover open yard
50,18,40,71,cover open yard
48,34,34,28,monitor tarpaulin
93,12,23,5,normal unloading
70,35,36,25,monitor tarpaulin
45,12,40,56,prepare covers
54,29,31,97,stop unloading and alert operators
58,24,24,23,monitor tarpaulin
